,mIOU,Speed (ms),background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tv
2007_000033.jpg,0.9531881809234619,4350.6806,0.9836347103118896,0.9227416515350342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_000042.jpg,0.9429128170013428,4313.0465,0.9316011667251587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9542245268821716,0.0
2007_000061.jpg,0.8157389163970947,4522.6119,0.975840151309967,0.0,0.0,0.0,0.6556376814842224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_000123.jpg,0.6453454494476318,4420.8376,0.9741736054420471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9618626832962036,0.0
2007_000129.jpg,0.8860415816307068,4341.5873,0.9344872236251831,0.0,0.8144269585609436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9092104434967041,0.0,0.0,0.0,0.0,0.0
2007_000175.jpg,0.9545698165893555,4602.7384,0.968640923500061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9404987096786499,0.0,0.0,0.0
2007_000187.jpg,0.8943365216255188,4390.3952,0.9400756359100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8485974073410034
2007_000323.jpg,0.9630513191223145,4249.1491,0.9425017237663269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836009740829468,0.0,0.0,0.0,0.0,0.0
2007_000332.jpg,0.5745204091072083,4412.4682,0.9578726291656494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7656885385513306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_000346.jpg,0.9667364954948425,4534.6904,0.977901816368103,0.0,0.0,0.0,0.0,0.9640113115310669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9582962989807129,0.0,0.0,0.0,0.0,0.0
2007_000452.jpg,0.2674841284751892,4342.1254,0.850001871585846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07921161502599716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14072300493717194,0.0,0.0
2007_000464.jpg,0.9864129424095154,4287.5781,0.9981908798217773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9746350049972534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_000491.jpg,0.9458975791931152,4337.5757,0.9372521042823792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545431137084961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_000529.jpg,0.5236003398895264,4327.6157,0.9598594903945923,0.0,0.0,0.0,0.610941469669342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_000559.jpg,0.6459433436393738,4285.1272,0.9590378403663635,0.0,0.0,0.0,0.0,0.7406921982765198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884043276309967
2007_000572.jpg,0.41842541098594666,4287.8261,0.9137922525405884,0.0,0.3414838910102844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_000629.jpg,0.3188125193119049,4288.7349,0.9076469540596008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6864156126976013,0.0
2007_000636.jpg,0.6388677358627319,4297.4615,0.9793713688850403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9372318387031555,0.0
2007_000661.jpg,0.4738580882549286,4299.0556,0.9812294840812683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914202868938446,0.0,0.0
2007_000663.jpg,0.4805726706981659,4294.0018,0.7642096281051636,0.0,0.0,0.0,0.0,0.0,0.9080194234848022,0.25006160140037537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_000676.jpg,0.9902100563049316,4219.5818,0.9953667521476746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985053300857544,0.0,0.0,0.0
2007_000727.jpg,0.8353003859519958,4237.4389,0.9803451895713806,0.0,0.0,0.0,0.0,0.0,0.8926012516021729,0.7571313977241516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7111237049102783,0.0,0.0,0.0,0.0,0.0
2007_000762.jpg,0.6987310647964478,4282.1405,0.7067588567733765,0.0,0.0,0.0,0.0,0.8705797791481018,0.0,0.0,0.0,0.0,0.0,0.5098052024841309,0.0,0.0,0.0,0.7077805399894714,0.0,0.0,0.0,0.0,0.0
2007_000783.jpg,0.8681514859199524,4309.4759,0.9828229546546936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886249303817749,0.0,0.7353821992874146,0.0,0.0,0.0,0.0,0.0
2007_000799.jpg,0.8560978770256042,4294.1318,0.9677330851554871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8408148884773254,0.0,0.7597455382347107,0.0,0.0,0.0,0.0,0.0
2007_000804.jpg,0.5137625336647034,4349.4627,0.9164674878120422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27599674463272095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8625859022140503,0.0,0.0
2007_000830.jpg,0.530239462852478,4427.1529,0.9676209688186646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507310688495636,0.0,0.6460263133049011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_000837.jpg,0.6790293455123901,4301.2335,0.9911104440689087,0.0,0.0,0.0,0.3669482469558716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_000847.jpg,0.4162498116493225,4219.7461,0.7595173120498657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9054818749427795,0.0,0.0,0.0,0.0,0.0
2007_000862.jpg,0.6009157299995422,4272.5692,0.9995065927505493,0.0,0.0,0.0,0.8032407164573669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_000925.jpg,0.9827524423599243,4306.9193,0.9906691908836365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9748356938362122,0.0,0.0,0.0
2007_000999.jpg,0.8841356635093689,4250.2358,0.9798510074615479,0.0,0.0,0.0,0.0,0.6970114707946777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9755445122718811,0.0,0.0,0.0,0.0,0.0
2007_001154.jpg,0.8052411079406738,4276.3107,0.9976211786270142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4292343258857727,0.0,0.9888678789138794,0.0,0.0
2007_001175.jpg,0.3131999671459198,4305.8212,0.9214719533920288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445406973361969,0.0,0.0,0.0,0.0,0.8255208134651184
2007_001239.jpg,0.9697257280349731,4299.6585,0.9864242076873779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9530272483825684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_001284.jpg,0.9424995183944702,4218.8902,0.9420567750930786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942942202091217,0.0,0.0,0.0,0.0,0.0
2007_001288.jpg,0.944341778755188,4262.5468,0.9869719743728638,0.901711642742157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_001289.jpg,0.9959182739257812,4289.3462,0.9996628165245056,0.0,0.0,0.9921737909317017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_001299.jpg,0.975029706954956,4203.7697,0.9873162508010864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9627431035041809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_001311.jpg,0.7828736305236816,4241.7014,0.9500929713249207,0.0,0.6031866669654846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7953413724899292,0.0,0.0,0.0,0.0,0.0
2007_001321.jpg,0.863592267036438,4249.7582,0.8520841002464294,0.0,0.0,0.0,0.0,0.0,0.0,0.8751004338264465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_001377.jpg,0.24912698566913605,4273.0689,0.9965079426765442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_001408.jpg,0.4443819522857666,4245.7623,0.48729208111763,0.0,0.0,0.0,0.0,0.8397461175918579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8948714733123779,0.0,0.0,0.0,0.0,0.0
2007_001423.jpg,0.9194879531860352,4241.3816,0.9657593369483948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8732165098190308,0.0,0.0,0.0,0.0,0.0
2007_001430.jpg,0.32176703214645386,4190.3276,0.7821234464645386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017470955848693848,0.0,0.0,0.0,0.9572693705558777,0.07873620837926865,0.0,0.0,0.0,0.7385363578796387
2007_001457.jpg,0.8451411128044128,4257.6432,0.9862485527992249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5935541391372681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9556207060813904,0.0,0.0
2007_001458.jpg,0.5586774349212646,4290.8528,0.9726033806800842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7034289240837097,0.0,0.0
2007_001526.jpg,0.95440673828125,4189.7769,0.9357775449752808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973035991191864,0.0,0.0,0.0,0.0,0.0
2007_001568.jpg,0.978071928024292,4245.801,0.9873327612876892,0.9688110947608948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007_001585.jpg,0.4002586603164673,4248.929,0.9240967035293579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.939842164516449,0.0,0.0,0.5376131534576416,0.0,0.0
2007_001586.jpg,0.831558883190155,4237.9956,0.9600806832313538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7562878131866455,0.0,0.7783082127571106,0.0,0.0,0.0,0.0,0.0
